COG0244	223322
COG0245	223323
COG0246	223324
COG0247	223325
COG0248	223326
COG0249	223327
COG0250	223328
COG0251	223329
COG0252	223330
COG0253	223331
COG0254	223332
COG0255	223333
COG0256	223334
COG0257	223335
COG0258	223336
COG0259	223337
COG0260	223338
COG0261	223339
COG0262	223340
COG0263	223341
COG0264	223342
COG0265	223343
COG0266	223344
COG0267	223345
COG0268	223346
COG0269	223347
COG0270	223348
COG0271	223349
COG0272	223350
COG0274	223351
COG0275	223352
COG0276	223353
COG0277	223354
COG0278	223355
COG0279	223356
COG0280	223357
COG0281	223358
COG0282	223359
COG0283	223360
COG0284	223361
COG0285	223362
COG0286	223363
COG0287	223364
COG0288	223365
COG0289	223366
COG0290	223367
COG0291	223368
COG0292	223369
COG0293	223370
COG0294	223371
COG0295	223372
COG0296	223373
COG0297	223374
COG0298	223375
COG0299	223376
COG0300	223377
COG0301	223378
COG0302	223379
COG0303	223380
COG0304	223381
COG0305	223382
COG0306	223383
COG0307	223384
COG0308	223385
COG0309	223386
COG0310	223387
COG0311	223388
COG0312	223389
COG0313	223390
COG0314	223391
COG0315	223392
COG0316	223393
COG0317	223394
COG0318	223395
COG0319	223396
COG0320	223397
COG0321	223398
COG0322	223399
COG0323	223400
COG0324	223401
COG0325	223402
COG0326	223403
COG0327	223404
COG0328	223405
COG0329	223406
COG0330	223407
COG0331	223408
COG0332	223409
COG0333	223410
COG0334	223411
COG0335	223412
COG0336	223413
COG0337	223414
COG0338	223415
COG0339	223416
COG0340	223417
COG0341	223418
COG0342	223419
COG0343	223420
COG0344	223421
COG0345	223422
COG0346	223423
COG0347	223424
COG0348	223425
COG0349	223426
COG0350	223427
COG0351	223428
COG0352	223429
COG0353	223430
COG0354	223431
COG0355	223432
COG0356	223433
COG0357	223434
COG0358	223435
COG0359	223436
COG0360	223437
COG0361	223438
COG0362	223439
COG0363	223440
COG0364	223441
COG0365	223442
COG0366	223443
COG0367	223444
COG0368	223445
COG0369	223446
COG0370	223447
COG0371	223448
COG0372	223449
COG0373	223450
COG0374	223451
COG0375	223452
COG0376	223453
COG0377	223454
COG0378	223455
COG0379	223456
COG0380	223457
COG0381	223458
COG0382	223459
COG0383	223460
COG0384	223461
COG0385	223462
COG0386	223463
COG0387	223464
COG0388	223465
COG0389	223466
COG0390	223467
COG0391	223468
COG0392	223469
COG0393	223470
COG0394	223471
COG0395	223472
COG0396	223473
COG0397	223474
COG0398	223475
COG0399	223476
COG0400	223477
COG0401	223478
COG0402	223479
COG0403	223480
COG0404	223481
COG0405	223482
COG0406	223483
COG0407	223484
COG0408	223485
COG0409	223486
COG0410	223487
COG0411	223488
COG0412	223489
COG0413	223490
COG0414	223491
COG0415	223492
COG0416	223493
COG0417	223494
COG0418	223495
COG0419	223496
COG0420	223497
COG0421	223498
COG0422	223499
COG0423	223500
COG0424	223501
COG0425	223502
COG0426	223503
COG0427	223504
COG0428	223505
COG0429	223506
COG0430	223507
COG0431	223508
COG0432	223509
COG0433	223510
COG0434	223511
COG0435	223512
COG0436	223513
COG0437	223514
COG0438	223515
COG0439	223516
COG0440	223517
COG0441	223518
COG0442	223519
COG0443	223520
COG0444	223521
COG0445	223522
COG0446	223523
COG0447	223524
COG0448	223525
COG0449	223526
COG0450	223527
COG0451	223528
COG0452	223529
COG0454	223530
COG0455	223531
COG0456	223532
COG0457	223533
COG0458	223534
COG0459	223535
COG0460	223536
COG0461	223537
COG0462	223538
COG0463	223539
COG0464	223540
COG0465	223541
COG0466	223542
COG0467	223543
COG0468	223544
COG0469	223545
COG0470	223546
COG0471	223547
COG0472	223548
COG0473	223549
COG0474	223550
COG0475	223551
COG0476	223552
COG0477	223553
COG0478	223554
COG0479	223555
COG0480	223556
COG0481	223557
COG0482	223558
COG0483	223559
COG0484	223560
COG0486	223561
COG0488	223562
COG0489	223563
COG0490	223564
COG0491	223565
COG0492	223566
COG0493	223567
COG0494	223568
COG0495	223569
COG0496	223570
COG0497	223571
COG0498	223572
COG0499	223573
COG0500	223574
COG0501	223575
COG0502	223576
COG0503	223577
COG0504	223578
COG0505	223579
COG0506	223580
COG0507	223581
COG0508	223582
COG0509	223583
COG0510	223584
COG0511	223585
COG0512	223586
COG0513	223587
COG0514	223588
COG0515	223589
COG0516	223590
COG0517	223591
COG0518	223592
COG0519	223593
COG0520	223594
COG0521	223595
COG0522	223596
COG0523	223597
COG0524	223598
COG0525	223599
COG0526	223600
COG0527	223601
COG0528	223602
COG0529	223603
COG0530	223604
COG0531	223605
COG0532	223606
COG0533	223607
COG0534	223608
COG0535	223609
COG0536	223610
COG0537	223611
COG0538	223612
COG0539	223613
COG0540	223614
COG0541	223615
COG0542	223616
COG0543	223617
COG0544	223618
COG0545	223619
COG0546	223620
COG0547	223621
COG0548	223622
COG0549	223623
COG0550	223624
COG0551	223625
COG0552	223626
COG0553	223627
COG0554	223628
COG0555	223629
COG0556	223630
COG0557	223631
COG0558	223632
COG0559	223633
COG0560	223634
COG0561	223635
COG0562	223636
COG0563	223637
COG0564	223638
COG0565	223639
COG0566	223640
COG0567	223641
COG0568	223642
COG0569	223643
COG0571	223644
COG0572	223645
COG0573	223646
COG0574	223647
COG0575	223648
COG0576	223649
COG0577	223650
COG0578	223651
COG0579	223652
COG0580	223653
COG0581	223654
COG0582	223655
COG0583	223656
COG0584	223657
COG0585	223658
COG0586	223659
COG0587	223660
COG0588	223661
COG0589	223662
COG0590	223663
COG0591	223664
COG0592	223665
COG0593	223666
COG0594	223667
COG0595	223668
COG0596	223669
COG0597	223670
COG0598	223671
COG0599	223672
COG0600	223673
COG0601	223674
COG0602	223675
COG0603	223676
COG0604	223677
COG0605	223678
COG0606	223679
COG0607	223680
COG0608	223681
COG0609	223682
COG0610	223683
COG0611	223684
COG0612	223685
COG0613	223686
COG0614	223687
COG0615	223688
COG0616	223689
COG0617	223690
COG0618	223691
COG0619	223692
COG0620	223693
COG0621	223694
COG0622	223695
COG0623	223696
COG0624	223697
COG0625	223698
COG0626	223699
COG0627	223700
COG0628	223701
COG0629	223702
COG0630	223703
COG0631	223704
COG0632	223705
COG0633	223706
COG0634	223707
COG0635	223708
COG0636	223709
COG0637	223710
COG0638	223711
COG0639	223712
COG0640	223713
COG0641	223714
COG0642	223715
COG0643	223716
COG0644	223717
COG0645	223718
COG0646	223719
COG0647	223720
COG0648	223721
COG0649	223722
COG0650	223723
COG0651	223724
COG0652	223725
COG0653	223726
COG0654	223727
COG0655	223728
COG0656	223729
COG0657	223730
COG0658	223731
COG0659	223732
COG0661	223733
COG0662	223734
COG0663	223735
COG0664	223736
COG0665	223737
COG0666	223738
COG0667	223739
COG0668	223740
COG0669	223741
COG0670	223742
COG0671	223743
COG0672	223744
COG0673	223745
COG0674	223746
COG0675	223747
COG0676	223748
COG0677	223749
COG0678	223750
COG0679	223751
COG0680	223752
COG0681	223753
COG0682	223754
COG0683	223755
COG0684	223756
COG0685	223757
COG0686	223758
COG0687	223759
COG0688	223760
COG0689	223761
COG0690	223762
COG0691	223763
COG0692	223764
COG0693	223765
COG0694	223766
COG0695	223767
COG0696	223768
COG0697	223769
COG0698	223770
COG0699	223771
COG0700	223772
COG0701	223773
COG0702	223774
COG0703	223775
COG0704	223776
COG0705	223777
COG0706	223778
COG0707	223779
COG0708	223780
COG0709	223781
COG0710	223782
COG0711	223783
COG0712	223784
COG0713	223785
COG0714	223786
COG0715	223787
COG0716	223788
COG0717	223789
COG0718	223790
COG0719	223791
COG0720	223792
COG0721	223793
COG0722	223794
COG0723	223795
COG0724	223796
COG0725	223797
COG0726	223798
COG0727	223799
COG0728	223800
COG0729	223801
COG0730	223802
COG0731	223803
COG0732	223804
COG0733	223805
COG0735	223806
COG0736	223807
COG0737	223808
COG0738	223809
COG0739	223810
COG0740	223811
COG0741	223812
COG0742	223813
COG0743	223814
COG0744	223815
COG0745	223816
COG0746	223817
COG0747	223818
COG0748	223819
COG0749	223820
COG0750	223821
COG0751	223822
COG0752	223823
COG0753	223824
COG0754	223825
COG0755	223826
COG0756	223827
COG0757	223828
COG0758	223829
COG0759	223830
COG0760	223831
COG0761	223832
COG0762	223833
COG0763	223834
COG0764	223835
COG0765	223836
COG0766	223837
COG0767	223838
COG0768	223839
COG0769	223840
COG0770	223841
COG0771	223842
COG0772	223843
COG0773	223844
COG0774	223845
COG0775	223846
COG0776	223847
COG0777	223848
COG0778	223849
COG0779	223850
COG0780	223851
COG0781	223852
COG0782	223853
COG0783	223854
COG0784	223855
COG0785	223856
COG0786	223857
COG0787	223858
COG0788	223859
COG0789	223860
COG0790	223861
COG0791	223862
COG0792	223863
COG0793	223864
COG0794	223865
COG0795	223866
COG0796	223867
COG0797	223868
COG0798	223869
COG0799	223870
COG0800	223871
COG0801	223872
COG0802	223873
COG0803	223874
COG0804	223875
COG0805	223876
COG0806	223877
COG0807	223878
COG0809	223879
COG0810	223880
COG0811	223881
COG0812	223882
COG0813	223883
COG0814	223884
COG0815	223885
COG0816	223886
COG0817	223887
COG0818	223888
COG0819	223889
COG0820	223890
COG0821	223891
COG0822	223892
COG0823	223893
COG0824	223894
COG0825	223895
COG0826	223896
COG0827	223897
COG0828	223898
COG0829	223899
COG0830	223900
COG0831	223901
COG0832	223902
COG0833	223903
COG0834	223904
COG0835	223905
COG0836	223906
COG0837	223907
COG0838	223908
COG0839	223909
COG0840	223910
COG0841	223911
COG0842	223912
COG0843	223913
COG0845	223914
COG0846	223915
COG0847	223916
COG0848	223917
COG0849	223918
COG0850	223919
COG0851	223920
COG0852	223921
COG0853	223922
COG0854	223923
COG0855	223924
COG0856	223925
COG0857	223926
COG0858	223927
COG0859	223928
COG0860	223929
COG0861	223930
COG0863	223931
COG0864	223932
COG1001	223933
COG1002	223934
COG1003	223935
COG1004	223936
COG1005	223937
COG1006	223938
COG1007	223939
COG1008	223940
COG1009	223941
COG1010	223942
COG1011	223943
COG1012	223944
COG1013	223945
COG1014	223946
COG1015	223947
COG1017	223948
COG1018	223949
COG1019	223950
COG1020	223951
COG1021	223952
COG1022	223953
COG1023	223954
COG1024	223955
COG1025	223956
COG1026	223957
COG1027	223958
COG1028	223959
COG1029	223960
COG1030	223961
COG1031	223962
COG1032	223963
COG1033	223964
COG1034	223965
COG1035	223966
COG1036	223967
COG1038	223968
COG1039	223969
COG1040	223970
COG1041	223971
COG1042	223972
COG1043	223973
COG1044	223974
COG1045	223975
COG1047	223976
COG1048	223977
COG1049	223978
COG1051	223979
COG1052	223980
COG1053	223981
COG1054	223982
COG1055	223983
COG1056	223984
COG1057	223985
COG1058	223986
COG1059	223987
COG1060	223988
COG1061	223989
COG1062	223990
COG1063	223991
COG1064	223992
COG1066	223993
COG1067	223994
COG1069	223995
COG1070	223996
COG1071	223997
COG1072	223998
COG1073	223999
COG1074	224000
COG1075	224001
COG1076	224002
COG1077	224003
COG1078	224004
COG1079	224005
COG1080	224006
COG1082	224007
COG1083	224008
COG1084	224009
COG1085	224010
COG1086	224011
COG1087	224012
COG1088	224013
COG1089	224014
COG1090	224015
COG1091	224016
COG1092	224017
COG1093	224018
COG1094	224019
COG1095	224020
COG1096	224021
COG1097	224022
COG1098	224023
COG1099	224024
COG1100	224025
COG1101	224026
COG1102	224027
COG1103	224028
COG1104	224029
COG1105	224030
COG1106	224031
COG1107	224032
COG1108	224033
COG1109	224034
COG1110	224035
COG1111	224036
COG1112	224037
COG1113	224038
COG1114	224039
COG1115	224040
COG1116	224041
COG1117	224042
COG1118	224043
COG1119	224044
COG1120	224045
COG1121	224046
COG1122	224047
COG1123	224048
COG1124	224049
COG1125	224050
COG1126	224051
COG1127	224052
COG1129	224053
COG1131	224054
COG1132	224055
COG1133	224056
COG1134	224057
COG1135	224058
COG1136	224059
COG1137	224060
COG1138	224061
COG1139	224062
COG1140	224063
COG1141	224064
COG1142	224065
COG1143	224066
COG1144	224067
COG1145	224068
COG1146	224069
COG1148	224070
COG1149	224071
COG1150	224072
COG1151	224073
COG1152	224074
COG1153	224075
COG1154	224076
COG1155	224077
COG1156	224078
COG1157	224079
COG1158	224080
COG1159	224081
COG1160	224082
COG1161	224083
COG1162	224084
COG1163	224085
COG1164	224086
COG1165	224087
COG1166	224088
COG1167	224089
COG1168	224090
COG1169	224091
COG1171	224092
COG1172	224093
COG1173	224094
COG1174	224095
COG1175	224096
COG1176	224097
COG1177	224098
COG1178	224099
COG1179	224100
COG1180	224101
COG1181	224102
COG1182	224103
COG1183	224104
COG1184	224105
COG1185	224106
COG1186	224107
COG1187	224108
COG1188	224109
COG1189	224110
COG1190	224111
COG1191	224112
COG1192	224113
COG1193	224114
COG1194	224115
COG1195	224116
COG1196	224117
COG1197	224118
COG1198	224119
COG1199	224120
COG1200	224121
COG1201	224122
COG1202	224123
COG1203	224124
COG1204	224125
COG1205	224126
COG1206	224127
COG1207	224128
COG1208	224129
COG1209	224130
COG1210	224131
COG1211	224132
COG1212	224133
COG1213	224134
COG1214	224135
COG1215	224136
COG1216	224137
COG1217	224138
COG1218	224139
COG1219	224140
COG1220	224141
COG1221	224142
COG1222	224143
COG1223	224144
COG1224	224145
COG1225	224146
COG1226	224147
COG1227	224148
COG1228	224149
COG1229	224150
COG1230	224151
COG1231	224152
COG1232	224153
COG1233	224154
COG1234	224155
COG1235	224156
COG1236	224157
COG1237	224158
COG1238	224159
COG1239	224160
COG1240	224161
COG1241	224162
COG1242	224163
COG1243	224164
COG1244	224165
COG1245	224166
COG1246	224167
COG1247	224168
COG1249	224169
COG1250	224170
COG1251	224171
COG1252	224172
COG1253	224173
COG1254	224174
COG1255	224175
COG1256	224176
COG1257	224177
COG1258	224178
COG1259	224179
COG1260	224180
COG1261	224181
COG1262	224182
COG1263	224183
COG1264	224184
COG1266	224185
COG1267	224186
COG1268	224187
COG1269	224188
COG1270	224189
COG1271	224190
COG1272	224191
COG1273	224192
COG1274	224193
COG1275	224194
COG1276	224195
COG1277	224196
COG1278	224197
COG1279	224198
COG1280	224199
COG1281	224200
COG1282	224201
COG1283	224202
COG1284	224203
COG1285	224204
COG1286	224205
COG1287	224206
COG1288	224207
COG1289	224208
COG1290	224209
COG1291	224210
COG1292	224211
COG1293	224212
COG1294	224213
COG1295	224214
COG1296	224215
COG1297	224216
COG1298	224217
COG1299	224218
COG1300	224219
COG1301	224220
COG1302	224221
COG1303	224222
COG1304	224223
COG1305	224224
COG1306	224225
COG1307	224226
COG1308	224227
COG1309	224228
COG1310	224229
COG1311	224230
COG1312	224231
COG1313	224232
COG1314	224233
COG1315	224234
COG1316	224235
COG1317	224236
COG1318	224237
COG1319	224238
COG1320	224239
COG1321	224240
COG1322	224241
COG1323	224242
COG1324	224243
COG1325	224244
COG1326	224245
COG1327	224246
COG1328	224247
COG1329	224248
COG1330	224249
COG1331	224250
COG1332	224251
COG1333	224252
COG1334	224253
COG1335	224254
COG1336	224255
COG1337	224256
COG1338	224257
COG1339	224258
COG1340	224259
COG1341	224260
COG1342	224261
COG1343	224262
COG1344	224263
COG1345	224264
COG1346	224265
COG1347	224266
COG1348	224267
COG1349	224268
COG1350	224269
COG1351	224270
COG1352	224271
COG1353	224272
COG1354	224273
COG1355	224274
COG1356	224275
COG1357	224276
COG1358	224277
COG1359	224278
COG1360	224279
COG1361	224280
COG1362	224281
COG1363	224282
COG1364	224283
COG1365	224284
COG1366	224285
COG1367	224286
COG1368	224287
COG1369	224288
COG1370	224289
COG1371	224290
COG1372	224291
COG1373	224292
COG1374	224293
COG1376	224294
COG1377	224295
COG1378	224296
COG1379	224297
COG1380	224298
COG1381	224299
COG1382	224300
COG1383	224301
COG1384	224302
COG1385	224303
COG1386	224304
COG1387	224305
COG1388	224306
COG1389	224307
COG1390	224308
COG1391	224309
COG1392	224310
COG1393	224311
COG1394	224312
COG1395	224313
COG1396	224314
COG1397	224315
COG1398	224316
COG1399	224317
COG1400	224318
COG1401	224319
COG1402	224320
COG1403	224321
COG1404	224322
COG1405	224323
COG1406	224324
COG1407	224325
COG1408	224326
COG1409	224327
COG1410	224328
COG1411	224329
COG1412	224330
COG1413	224331
COG1414	224332
COG1415	224333
COG1416	224334
COG1417	224335
COG1418	224336
COG1419	224337
COG1420	224338
COG1421	224339
COG1422	224340
COG1423	224341
COG1424	224342
COG1426	224343
COG1427	224344
COG1428	224345
COG1429	224346
COG1430	224347
COG1431	224348
COG1432	224349
COG1433	224350
COG1434	224351
COG1435	224352
COG1436	224353
COG1437	224354
COG1438	224355
COG1439	224356
COG1440	224357
COG1441	224358
COG1442	224359
COG1443	224360
COG1444	224361
COG1445	224362
COG1446	224363
COG1447	224364
COG1448	224365
COG1449	224366
COG1450	224367
COG1451	224368
COG1452	224369
COG1453	224370
COG1454	224371
COG1455	224372
COG1456	224373
COG1457	224374
COG1458	224375
COG1459	224376
COG1460	224377
COG1461	224378
COG1462	224379
COG1463	224380
COG1464	224381
COG1465	224382
COG1466	224383
COG1467	224384
COG1468	224385
COG1469	224386
COG1470	224387
COG1471	224388
COG1472	224389
COG1473	224390
COG1474	224391
COG1475	224392
COG1476	224393
COG1477	224394
COG1478	224395
COG1479	224396
COG1480	224397
COG1481	224398
COG1482	224399
COG1483	224400
COG1484	224401
COG1485	224402
COG1486	224403
COG1487	224404
COG1488	224405
COG1489	224406
COG1490	224407
COG1491	224408
COG1492	224409
COG1493	224410
COG1494	224411
COG1495	224412
COG1496	224413
COG1497	224414
COG1498	224415
COG1499	224416
COG1500	224417
COG1501	224418
COG1502	224419
COG1503	224420
COG1504	224421
COG1505	224422
COG1506	224423
COG1507	224424
COG1508	224425
COG1509	224426
COG1510	224427
COG1511	224428
COG1512	224429
COG1513	224430
COG1514	224431
COG1515	224432
COG1516	224433
COG1517	224434
COG1518	224435
COG1519	224436
COG1520	224437
COG1521	224438
COG1522	224439
COG1523	224440
COG1524	224441
COG1525	224442
COG1526	224443
COG1527	224444
COG1528	224445
COG1529	224446
COG1530	224447
COG1531	224448
COG1532	224449
COG1533	224450
COG1534	224451
COG1535	224452
COG1536	224453
COG1537	224454
COG1538	224455
COG1539	224456
COG1540	224457
COG1541	224458
COG1542	224459
COG1543	224460
COG1544	224461
COG1545	224462
COG1546	224463
COG1547	224464
COG1548	224465
COG1549	224466
COG1550	224467
COG1551	224468
COG1552	224469
COG1553	224470
COG1554	224471
COG1555	224472
COG1556	224473
COG1558	224474
COG1559	224475
COG1560	224476
COG1561	224477
COG1562	224478
COG1563	224479
COG1564	224480
COG1565	224481
COG1566	224482
COG1567	224483
COG1568	224484
COG1569	224485
COG1570	224486
COG1571	224487
COG1572	224488
COG1573	224489
COG1574	224490
COG1575	224491
COG1576	224492
COG1577	224493
COG1578	224494
COG1579	224495
COG1580	224496
COG1581	224497
COG1582	224498
COG1583	224499
COG1584	224500
COG1585	224501
COG1586	224502
COG1587	224503
COG1588	224504
COG1589	224505
COG1590	224506
COG1591	224507
COG1592	224508
COG1593	224509
COG1594	224510
COG1595	224511
COG1596	224512
COG1597	224513
COG1598	224514
COG1599	224515
COG1600	224516
COG1601	224517
COG1602	224518
COG1603	224519
COG1604	224520
COG1605	224521
COG1606	224522
COG1607	224523
COG1608	224524
COG1609	224525
COG1610	224526
COG1611	224527
COG1612	224528
COG1613	224529
COG1614	224530
COG1615	224531
COG1617	224532
COG1618	224533
COG1619	224534
COG1620	224535
COG1621	224536
COG1622	224537
COG1623	224538
COG1624	224539
COG1625	224540
COG1626	224541
COG1627	224542
COG1628	224543
COG1629	224544
COG1630	224545
COG1631	224546
COG1632	224547
COG1633	224548
COG1634	224549
COG1635	224550
COG1636	224551
COG1637	224552
COG1638	224553
COG1639	224554
COG1640	224555
COG1641	224556
COG1643	224557
COG1644	224558
COG1645	224559
COG1646	224560
COG1647	224561
COG1648	224562
COG1649	224563
COG1650	224564
COG1651	224565
COG1652	224566
COG1653	224567
COG1654	224568
COG1655	224569
COG1656	224570
COG1657	224571
COG1658	224572
COG1659	224573
COG1660	224574
COG1661	224575
COG1662	224576
COG1663	224577
COG1664	224578
COG1665	224579
COG1666	224580
COG1667	224581
COG1668	224582
COG1669	224583
COG1670	224584
COG1671	224585
COG1672	224586
COG1673	224587
COG1674	224588
COG1675	224589
COG1676	224590
COG1677	224591
COG1678	224592
COG1679	224593
COG1680	224594
COG1681	224595
COG1682	224596
COG1683	224597
COG1684	224598
COG1685	224599
COG1686	224600
COG1687	224601
COG1688	224602
COG1689	224603
COG1690	224604
COG1691	224605
COG1692	224606
COG1693	224607
COG1694	224608
COG1695	224609
COG1696	224610
COG1697	224611
COG1698	224612
COG1699	224613
COG1700	224614
COG1701	224615
COG1702	224616
COG1703	224617
COG1704	224618
COG1705	224619
COG1706	224620
COG1707	224621
COG1708	224622
COG1709	224623
COG1710	224624
COG1711	224625
COG1712	224626
COG1713	224627
COG1714	224628
COG1715	224629
COG1716	224630
COG1717	224631
COG1718	224632
COG1719	224633
COG1720	224634
COG1721	224635
COG1722	224636
COG1723	224637
COG1724	224638
COG1725	224639
COG1726	224640
COG1727	224641
COG1728	224642
COG1729	224643
COG1730	224644
COG1731	224645
COG1732	224646
COG1733	224647
COG1734	224648
COG1735	224649
COG1736	224650
COG1737	224651
COG1738	224652
COG1739	224653
COG1740	224654
COG1741	224655
COG1742	224656
COG1743	224657
COG1744	224658
COG1745	224659
COG1746	224660
COG1747	224661
COG1748	224662
COG1749	224663
COG1750	224664
COG1751	224665
COG1752	224666
COG1753	224667
COG1754	224668
COG1755	224669
COG1756	224670
COG1757	224671
COG1758	224672
COG1759	224673
COG1760	224674
COG1761	224675
COG1762	224676
COG1763	224677
COG1764	224678
COG1765	224679
COG1766	224680
COG1767	224681
COG1768	224682
COG1769	224683
COG1770	224684
COG1771	224685
COG1772	224686
COG1773	224687
COG1774	224688
COG1775	224689
COG1776	224690
COG1777	224691
COG1778	224692
COG1779	224693
COG1780	224694
COG1781	224695
COG1782	224696
COG1783	224697
COG1784	224698
COG1785	224699
COG1786	224700
COG1787	224701
COG1788	224702
COG1790	224703
COG1791	224704
COG1792	224705
COG1793	224706
COG1794	224707
COG1795	224708
COG1796	224709
COG1797	224710
COG1798	224711
COG1799	224712
COG1800	224713
COG1801	224714
COG1802	224715
COG1803	224716
COG1804	224717
COG1805	224718
COG1806	224719
COG1807	224720
COG1808	224721
COG1809	224722
COG1810	224723
COG1811	224724
COG1812	224725
COG1813	224726
COG1814	224727
COG1815	224728
COG1816	224729
COG1817	224730
COG1818	224731
COG1819	224732
COG1820	224733
COG1821	224734
COG1822	224735
COG1823	224736
COG1824	224737
COG1825	224738
COG1826	224739
COG1827	224740
COG1828	224741
COG1829	224742
COG1830	224743
COG1831	224744
COG1832	224745
COG1833	224746
COG1834	224747
COG1835	224748
COG1836	224749
COG1837	224750
COG1838	224751
COG1839	224752
COG1840	224753
COG1841	224754
COG1842	224755
COG1843	224756
COG1844	224757
COG1845	224758
COG1846	224759
COG1847	224760
COG1848	224761
COG1849	224762
COG1850	224763
COG1851	224764
COG1852	224765
COG1853	224766
COG1854	224767
COG1855	224768
COG1856	224769
COG1857	224770
COG1858	224771
COG1859	224772
COG1860	224773
COG1861	224774
COG1862	224775
COG1863	224776
COG1864	224777
COG1865	224778
COG1866	224779
COG1867	224780
COG1868	224781
COG1869	224782
COG1871	224783
COG1872	224784
COG1873	224785
COG1874	224786
COG1875	224787
COG1876	224788
COG1877	224789
COG1878	224790
COG1879	224791
COG1880	224792
COG1881	224793
COG1882	224794
COG1883	224795
COG1884	224796
COG1885	224797
COG1886	224798
COG1887	224799
COG1888	224800
COG1889	224801
COG1890	224802
COG1891	224803
COG1892	224804
COG1893	224805
COG1894	224806
COG1895	224807
COG1896	224808
COG1897	224809
COG1898	224810
COG1899	224811
COG1900	224812
COG1901	224813
COG1902	224814
COG1903	224815
COG1904	224816
COG1905	224817
COG1906	224818
COG1907	224819
COG1908	224820
COG1909	224821
COG1910	224822
COG1911	224823
COG1912	224824
COG1913	224825
COG1914	224826
COG1915	224827
COG1916	224828
COG1917	224829
